Date,SeasonNumber,Player,MatchId,Map,Category,Playlist,PreCsr,PostCsr,Rank,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds,Win,Loss,Draw
2024-10-26 00:55:48,8.0,l Viper18 l,7009b743-11c4-4f4e-85ff-a6e3ad681625,Recharge - Ranked,King of the Hill,Ranked Arena,1434,1426,6,Loss,51.85,7918,6713,324,168,156,1.2,7.0,24,4.0,2.0,13.0,0.0,0.0,0.0,4.0,20,9,0,0,4,0,0,20.0,21.0,3190.0,0,11,775,0,1,0
2024-10-26 01:17:06,8.0,l Viper18 l,ca57aa36-7fc9-4ad3-8e2e-69e50a6bbe2d,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1426,1426,5,Left,51.95,1866,1748,77,40,37,0.83,-0.66,5,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6,1,0,0,1,0,0,5.0,7.0,660.0,0,4,261,0,0,0
2024-10-26 01:22:32,8.0,l Viper18 l,c98cb2ff-8406-4516-9447-7c9eb41da052,Solitude - Ranked,King of the Hill,Ranked Arena,1426,1417,5,Loss,55.12,4568,6184,205,113,92,0.35,-10.66,7,0.0,1.0,6.0,0.0,0.0,0.0,1.0,20,7,0,0,2,0,0,15.0,16.0,1160.0,0,5,581,0,1,0
2024-10-30 16:40:07,8.0,l Viper18 l,5ade68c8-becf-464a-9cd7-4f521a87f435,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1417,1424,3,Win,61.98,6764,5785,242,150,92,0.84,1.0,16,2.0,1.0,9.0,0.0,0.0,0.0,13.0,19,12,0,0,5,0,0,19.0,18.0,2380.0,0,16,748,1,0,0
2024-10-30 16:53:46,8.0,l Viper18 l,5ee09356-2c49-4e2d-b2ec-03ee61e457c2,Interference,Strongholds,Ranked Arena,1424,1432,1,Win,69.23,353,245,13,9,4,2.0,2.33,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,2,0,0,2.0,0.0,260.0,0,1,88,1,0,0
2024-10-30 16:56:35,8.0,l Viper18 l,2a9780b7-947a-4a1d-860a-303bbc3f65f6,Interference,Strongholds,Ranked Arena,1432,1424,5,Left,75.0,467,687,16,12,4,0.33,-2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,0,1,0,0,0.0,3.0,100.0,0,0,90,0,0,0
2024-10-30 16:59:29,8.0,l Viper18 l,e91f68b6-3fcd-45c1-a10a-8dded710477e,Streets - Ranked,Slayer,Ranked Arena,1424,1431,1,Win,59.89,4831,3567,187,112,75,1.88,8.0,15,2.0,1.0,9.0,0.0,0.0,0.0,2.0,8,3,0,0,6,0,0,13.0,12.0,1670.0,0,18,502,1,0,0
2024-10-30 17:10:23,8.0,l Viper18 l,2aecb638-a425-44b2-ba36-cb069d43c089,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1431,1438,3,Win,57.67,6214,6031,215,124,91,0.81,0.66,17,2.0,1.0,12.0,1.0,0.0,0.0,7.0,21,14,0,0,3,0,0,18.0,19.0,2665.0,0,14,765,1,0,0
2024-10-30 20:30:20,8.0,l Viper18 l,59831e21-e43f-4754-8948-e16b1ffa6dc6,Recharge - Ranked,Strongholds,Ranked Arena,1438,1428,5,Loss,53.23,4252,6155,186,99,87,0.45,-11.33,10,2.0,1.0,6.0,0.0,0.0,0.0,2.0,22,2,0,0,3,0,0,15.0,16.0,1245.0,0,12,594,0,1,0
2024-10-30 20:42:51,8.0,l Viper18 l,d343a87d-8641-4e33-bb01-332c74305448,Solitude - Ranked,King of the Hill,Ranked Arena,1428,1419,8,Loss,55.27,5653,5812,237,131,106,0.85,-0.66,17,1.0,1.0,11.0,0.0,0.0,0.0,9.0,20,7,0,0,3,0,0,16.0,19.0,2365.0,0,11,669,0,1,0
2024-10-30 20:56:24,8.0,l Viper18 l,4a324e98-6a05-4551-8c35-3770e2bf71b0,Live Fire - Ranked,Strongholds,Ranked Arena,1419,1426,1,Win,51.56,6132,6001,256,132,124,1.06,4.33,17,4.0,1.0,9.0,1.0,0.0,0.0,10.0,16,10,0,0,4,0,0,21.0,20.0,2700.0,0,12,801,1,0,0
2024-10-30 21:13:23,8.0,l Viper18 l,8191a4c2-62d4-4c51-9d8e-cdd94a90ca9b,Interference,Slayer,Ranked Arena,1426,1435,1,Win,54.66,4252,3759,161,88,73,1.9,10.0,19,4.0,0.0,12.0,0.0,0.0,0.0,5.0,10,3,0,0,5,0,0,10.0,11.0,2100.0,0,16,418,1,0,0
2024-10-30 21:21:33,8.0,l Viper18 l,fa6810f9-d8bd-412f-a838-f96e619dd280,Aquarius - Ranked,CTF,Ranked Arena,1435,1427,5,Loss,57.27,5400,6612,227,130,97,0.73,-3.0,16,3.0,1.0,10.0,0.0,0.0,0.0,8.0,22,9,0,0,3,0,0,15.0,18.0,2440.0,0,9,676,0,1,0
2024-10-30 21:33:47,8.0,l Viper18 l,1687c2e3-e89e-4170-9ef0-7faada664fb3,Streets - Ranked,Slayer,Ranked Arena,1427,1435,4,Win,54.75,3946,4180,179,98,81,0.69,0.0,9,1.0,0.0,7.0,0.0,0.0,0.0,7.0,13,12,0,0,4,0,0,11.0,11.0,1570.0,0,9,438,1,0,0
2024-10-30 21:42:48,8.0,l Viper18 l,41e1ef05-78bb-4786-b52a-d5ef00e9981c,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1435,1428,6,Loss,60.56,6841,6525,251,152,99,1.39,11.66,25,4.0,1.0,16.0,1.0,0.0,0.0,7.0,18,14,0,0,4,0,0,17.0,20.0,3370.0,0,21,764,0,1,0
2024-10-30 21:56:58,8.0,l Viper18 l,73837416-0cd0-4859-a6b4-9ba13f602764,Interference,King of the Hill,Ranked Arena,1428,1437,3,Win,55.56,4769,4418,180,100,80,1.69,10.66,22,4.0,1.0,14.0,0.0,0.0,0.0,4.0,13,5,0,0,5,0,0,14.0,15.0,2515.0,0,21,560,1,0,0
2024-10-30 22:20:43,8.0,l Viper18 l,73388d99-ffae-43d1-b768-1eaf94cc6c71,Aquarius - Ranked,Slayer,Ranked Arena,1437,1432,5,Left,63.55,3215,3451,107,68,39,0.64,-3.33,9,4.0,1.0,2.0,0.0,0.0,0.0,6.0,14,5,0,0,2,0,0,7.0,10.0,1210.0,0,3,349,0,0,0
2024-10-30 22:27:20,8.0,l Viper18 l,d3da625b-fb6a-466a-bf97-c004fe4cd1b7,Interference,Slayer,Ranked Arena,1432,1424,8,Loss,62.18,3245,3280,119,74,45,0.7,-1.33,7,3.0,1.0,2.0,0.0,0.0,0.0,4.0,10,5,0,0,3,0,0,10.0,11.0,990.0,0,1,419,0,1,0
2024-10-30 22:36:59,8.0,l Viper18 l,87ab0732-67d7-461e-8076-8f83cf4b73d9,Live Fire - Ranked,Oddball,Ranked Arena,1424,1416,8,Loss,57.06,8138,7520,326,186,140,0.88,3.0,21,3.0,2.0,12.0,0.0,0.0,0.0,12.0,24,18,0,0,3,0,0,23.0,27.0,3360.0,0,19,994,0,1,0
2024-10-30 22:56:31,8.0,l Viper18 l,4dc16522-266c-4448-bbaa-0c0e9e71050d,Streets - Ranked,Oddball,Ranked Arena,1416,1409,7,Loss,66.67,7563,6920,273,182,91,1.29,10.33,27,6.0,1.0,14.0,0.0,0.0,0.0,8.0,21,13,0,0,6,0,0,22.0,23.0,3645.0,0,18,881,0,1,0
2024-10-30 23:12:10,8.0,l Viper18 l,e4e0ff00-66a0-4fb5-be82-e6eab21e69f4,Live Fire - Ranked,King of the Hill,Ranked Arena,1409,1418,1,Win,52.99,6832,6630,251,133,118,1.17,9.0,21,5.0,1.0,10.0,1.0,0.0,0.0,12.0,18,18,0,0,4,0,0,21.0,22.0,3495.0,0,20,810,1,0,0
2024-10-30 23:27:26,8.0,l Viper18 l,c367de8d-e75a-4863-8127-347527517227,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1418,1426,2,Win,57.77,5379,5916,206,119,87,0.7,-2.33,14,2.0,2.0,8.0,1.0,0.0,0.0,10.0,20,11,0,0,2,0,0,19.0,18.0,2150.0,0,15,762,1,0,0
2024-10-30 23:42:02,8.0,l Viper18 l,3e5d2c7a-004e-4475-9feb-1767e4469073,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1426,1418,5,Loss,56.25,3967,4201,144,81,63,0.56,-5.33,9,2.0,2.0,4.0,0.0,0.0,0.0,4.0,16,5,0,0,2,0,0,10.0,11.0,1200.0,0,6,439,0,1,0
2024-11-02 20:45:23,8.0,l Viper18 l,de6293a5-4d9c-456d-935f-3bf0552c9e57,Streets - Ranked,Oddball,Ranked Arena,1418,1411,6,Loss,55.59,8773,9456,331,184,147,1.07,7.0,30,2.0,2.0,22.0,0.0,0.0,0.0,14.0,28,15,0,0,4,0,0,27.0,32.0,4445.0,0,20,1169,0,1,0
2024-11-02 21:06:45,8.0,l Viper18 l,afc1f788-eb64-44c7-b49a-ebc15738bebb,Streets - Ranked,Oddball,Ranked Arena,1411,1419,4,Win,59.63,7528,7986,270,161,109,0.92,3.33,22,4.0,0.0,11.0,0.0,0.0,0.0,9.0,24,16,0,0,5,0,0,22.0,24.0,3285.0,0,13,894,1,0,0
2024-11-02 21:33:59,8.0,l Viper18 l,9083a3e3-a08a-41d9-b5da-c1429dbf27f1,Interference,King of the Hill,Ranked Arena,1419,1414,5,Left,47.95,1311,1667,73,35,38,0.4,-2.66,2,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5,1,0,0,2,0,0,4.0,6.0,270.0,0,2,203,0,0,0
2024-11-02 21:38:30,8.0,l Viper18 l,c48b2d48-4538-4f84-85c9-5df48faac6f6,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1414,1406,5,Loss,46.43,4506,5748,224,104,120,0.78,-1.66,14,0.0,1.0,12.0,1.0,0.0,0.0,3.0,18,7,0,0,4,0,0,17.0,20.0,1830.0,0,6,759,0,1,0
2024-11-02 21:53:25,8.0,l Viper18 l,991ff0dc-8d28-44e0-9c28-172af05261ae,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1406,1399,6,Loss,57.2,5835,7292,250,143,107,0.82,-0.33,18,2.0,1.0,13.0,2.0,0.0,0.0,8.0,22,11,0,0,6,0,0,17.0,22.0,2455.0,0,22,822,0,1,0
2024-11-02 22:08:44,8.0,l Viper18 l,6f254362-84aa-4381-9623-0de4c15ac9cb,Recharge - Ranked,Strongholds,Ranked Arena,1399,1407,1,Win,55.36,2860,2330,112,62,50,1.8,5.33,9,0.0,0.0,7.0,0.0,0.0,0.0,5.0,5,4,0,0,4,0,0,11.0,8.0,1475.0,0,8,413,1,0,0
2024-11-02 22:17:11,8.0,l Viper18 l,6d78e4bd-dab6-488d-8a06-ef367d6929c4,Interference,King of the Hill,Ranked Arena,1407,1399,5,Loss,49.77,4282,5777,221,110,111,0.71,-3.66,12,3.0,0.0,7.0,0.0,0.0,0.0,5.0,17,4,0,0,4,0,0,15.0,17.0,1475.0,0,7,614,0,1,0
2024-11-02 22:28:01,8.0,l Viper18 l,1e06a97e-70ea-40e5-b6c5-3a977aad03ac,Aquarius - Ranked,CTF,Ranked Arena,1399,1408,1,Win,52.38,6741,7785,294,154,140,1.0,3.66,22,4.0,0.0,13.0,0.0,0.0,0.0,3.0,22,11,0,0,3,0,0,21.0,22.0,3715.0,0,13,880,1,0,0
2024-11-02 22:44:03,8.0,l Viper18 l,9356f1c8-8d71-4857-965b-828c7bd88c30,Recharge - Ranked,King of the Hill,Ranked Arena,1408,1416,1,Win,48.39,4627,4143,217,105,112,1.5,7.33,15,0.0,1.0,10.0,0.0,0.0,0.0,4.0,10,7,0,0,3,0,0,16.0,15.0,2465.0,0,8,577,1,0,0
2024-11-02 22:54:56,8.0,l Viper18 l,141de0f7-a073-4609-bafb-5e7429916bd2,Live Fire - Ranked,Slayer,Ranked Arena,1416,1424,4,Win,51.65,4543,3463,182,94,88,1.29,6.0,9,3.0,0.0,4.0,0.0,0.0,0.0,3.0,7,12,0,0,3,0,0,12.0,11.0,1530.0,0,7,459,1,0,0
2024-11-02 23:03:31,8.0,l Viper18 l,1a826caa-1a3a-43ad-959d-c8d6c93b1142,Recharge - Ranked,Strongholds,Ranked Arena,1424,1432,1,Win,54.96,3304,3545,131,72,59,1.11,3.66,10,2.0,0.0,6.0,0.0,0.0,0.0,3.0,9,8,0,0,2,0,0,11.0,11.0,1830.0,0,6,433,1,0,0
2024-11-02 23:14:41,8.0,l Viper18 l,eafcf59e-ba4a-4ad0-a0e6-87222bf01ad7,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1432,1424,5,Loss,55.41,3407,4855,157,87,70,0.67,-3.0,10,2.0,0.0,7.0,0.0,0.0,0.0,3.0,15,6,0,0,2,0,0,12.0,14.0,1355.0,0,1,527,0,1,0
2024-11-02 23:24:30,8.0,l Viper18 l,473df3df-fb6e-4e1a-8ba9-bc69d68c78ab,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1424,1417,5,Loss,64.11,7423,6795,287,184,103,1.09,7.33,24,1.0,0.0,19.0,2.0,0.0,0.0,9.0,22,16,0,0,5,0,0,17.0,20.0,3375.0,0,18,758,0,1,0
2024-11-02 23:42:50,8.0,l Viper18 l,dd78b80e-7189-40f3-bbb4-2a6f07ae1502,Live Fire - Ranked,Strongholds,Ranked Arena,1417,1424,1,Win,59.09,4424,4090,176,104,72,0.9,3.33,9,3.0,0.0,5.0,0.0,0.0,0.0,11.0,10,13,0,0,4,0,0,14.0,13.0,1910.0,0,7,517,1,0,0
2024-11-02 23:52:36,8.0,l Viper18 l,5b09b450-33de-4770-a51a-99cd1ddb921b,Aquarius - Ranked,CTF,Ranked Arena,1424,1416,7,Loss,45.25,6192,7513,358,162,196,1.0,2.33,23,2.0,2.0,17.0,0.0,0.0,0.0,8.0,23,7,0,0,4,0,0,20.0,22.0,2780.0,0,10,849,0,1,0
2024-11-03 00:10:54,8.0,l Viper18 l,25a82176-33c7-4ffa-95d2-5c07723921ef,Streets - Ranked,Oddball,Ranked Arena,1416,1424,2,Win,61.6,10191,9924,375,231,144,1.24,11.66,31,5.0,2.0,20.0,0.0,0.0,0.0,4.0,25,17,0,0,4,0,0,30.0,31.0,4475.0,0,18,1188,1,0,0
2024-11-03 00:36:30,8.0,l Viper18 l,ef3c0041-1924-4d9a-99a8-8f15ffd50ee1,Streets - Ranked,Oddball,Ranked Arena,1424,1416,6,Loss,56.05,7641,6992,314,176,138,1.14,9.0,24,2.0,1.0,17.0,0.0,0.0,0.0,6.0,21,18,0,0,5,0,0,23.0,24.0,3610.0,0,15,921,0,1,0
2024-11-03 00:53:17,8.0,l Viper18 l,281e08c3-4a02-45f4-bab0-98c1c6f730dd,Interference,King of the Hill,Ranked Arena,1416,1423,3,Win,57.66,5992,5287,248,143,105,1.0,3.0,18,1.0,0.0,12.0,3.0,0.0,0.0,6.0,18,9,0,0,4,0,0,18.0,17.0,2485.0,0,14,648,1,0,0
2024-11-03 01:05:07,8.0,l Viper18 l,694c2435-c475-413a-b8c7-ce283c0de890,Interference,Slayer,Ranked Arena,1423,1430,4,Win,56.3,3535,4165,135,76,59,0.8,-1.0,12,2.0,0.0,8.0,0.0,0.0,0.0,3.0,15,6,0,1,2,0,0,11.0,11.0,1430.0,0,8,445,1,0,0
2024-11-03 01:13:30,8.0,l Viper18 l,42f07eef-6335-4a86-aae6-7786f200338b,Streets - Ranked,Oddball,Ranked Arena,1430,1438,4,Win,57.53,8029,7345,332,191,141,1.38,11.33,29,2.0,1.0,19.0,0.0,0.0,0.0,5.0,21,10,0,0,5,0,0,23.0,22.0,3715.0,0,16,871,1,0,0
2024-11-06 21:09:10,9.0,l Viper18 l,d71773b0-7578-4d5a-997d-c99cafa36b06,Solitude - Ranked,King of the Hill,Ranked Arena,0,0,5,Loss,56.74,4363,4585,178,101,77,0.69,-3.33,11,2.0,0.0,8.0,0.0,0.0,0.0,5.0,16,5,0,0,3,0,0,11.0,15.0,1575.0,0,8,530,0,1,0
2024-11-06 21:18:54,9.0,l Viper18 l,e15d9ba0-2979-43b1-9563-8ba527282b80,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,0,0,1,Win,57.79,3493,3481,154,89,65,1.22,3.0,11,2.0,0.0,8.0,0.0,0.0,0.0,5.0,9,3,0,0,4,0,0,10.0,13.0,1695.0,0,5,469,1,0,0
2024-11-06 21:33:02,9.0,l Viper18 l,2973fa34-b7e7-4c45-a3bc-d8c51d1c43ea,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,0,0,2,Draw,60.0,7700,8975,345,207,138,0.7,-1.66,21,0.0,0.0,15.0,2.0,0.0,0.0,12.0,30,22,0,0,3,0,0,25.0,28.0,3680.0,0,11,1079,0,0,1
2024-11-06 21:53:13,9.0,l Viper18 l,f98d9341-e591-489b-8c8d-b84b7cdad1fa,Fortress - Ranked,Slayer,Ranked Arena,0,0,4,Win,49.64,2705,3697,139,69,70,0.91,0.0,10,1.0,1.0,8.0,0.0,0.0,0.0,2.0,11,3,0,0,2,0,0,12.0,12.0,1170.0,0,10,468,1,0,0
2024-11-06 22:01:46,9.0,l Viper18 l,a898dbd5-987b-4978-be4d-617f10d0b131,Inquisitor - Ranked,Slayer,Ranked Arena,0,1321,6,Loss,61.98,3795,3673,121,75,46,1.09,3.0,12,1.0,1.0,5.0,0.0,0.0,0.0,3.0,11,6,0,0,3,0,0,8.0,11.0,1530.0,0,8,383,0,1,0
2024-11-06 22:09:47,9.0,l Viper18 l,ddefee39-b15a-4b55-8b48-3591c7c519bb,Inquisitor - Ranked,Slayer,Ranked Arena,1321,1332,1,Win,57.78,4336,3540,180,104,76,1.5,7.66,15,0.0,1.0,10.0,0.0,0.0,0.0,8.0,10,8,0,0,3,0,0,11.0,10.0,1980.0,0,13,411,1,0,0
2024-11-06 22:18:34,9.0,l Viper18 l,53ed4351-9fb1-4ce8-908e-cf0f3129f1ed,Streets - Ranked,Oddball,Ranked Arena,0,0,1,Draw,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,33,0,0,1
2024-11-06 22:20:10,9.0,l Viper18 l,e19da431-bc4c-4492-aae0-d861189a376b,Live Fire - Ranked,Strongholds,Ranked Arena,1332,1326,5,Loss,55.2,6687,5858,250,138,112,0.89,1.0,17,2.0,3.0,12.0,0.0,0.0,0.0,6.0,19,9,0,0,4,0,0,18.0,20.0,2785.0,0,11,738,0,1,0
2024-11-06 22:33:37,9.0,l Viper18 l,a8320a97-1b3f-4048-add6-11dc442ac0f3,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1326,1321,5,Loss,56.06,5236,6694,198,111,87,0.81,-2.0,17,4.0,3.0,10.0,0.0,0.0,0.0,3.0,21,6,0,2,3,0,0,18.0,19.0,1830.0,0,8,748,0,1,0
2024-11-06 22:49:18,9.0,l Viper18 l,9e89dda5-59b7-407a-9f2d-768918e57b60,Live Fire - Ranked,Strongholds,Ranked Arena,1321,1316,5,Loss,57.81,6017,5372,192,111,81,1.29,8.33,18,2.0,0.0,11.0,0.0,0.0,0.0,6.0,14,13,0,0,4,0,0,18.0,18.0,3010.0,0,17,696,0,1,0
2024-11-06 23:01:52,9.0,l Viper18 l,bbe9230f-71a9-45dd-982f-ef0fcbffb1f0,Solitude - Ranked,Slayer,Ranked Arena,1316,1311,7,Loss,55.03,3967,3939,169,93,76,0.91,1.66,10,2.0,0.0,6.0,0.0,0.0,0.0,4.0,11,8,0,0,3,0,0,11.0,13.0,1440.0,0,4,489,0,1,0
2024-11-06 23:10:07,9.0,l Viper18 l,7a960707-65a5-4c4d-ba32-c0c3f6006211,Live Fire - Ranked,Strongholds,Ranked Arena,1311,1311,4,Left,61.08,4252,4288,167,102,65,0.87,0.33,13,1.0,1.0,9.0,0.0,0.0,0.0,7.0,15,7,0,0,4,0,0,12.0,16.0,2220.0,0,11,565,0,0,0
2024-11-06 23:21:01,9.0,l Viper18 l,2f3fde7f-865f-44db-9b2c-61e543c48e15,Live Fire - Ranked,Oddball,Ranked Arena,1311,1322,1,Win,59.02,9627,10087,366,216,150,0.94,3.66,31,6.0,3.0,21.0,0.0,0.0,0.0,8.0,33,17,0,0,4,0,0,30.0,31.0,4480.0,0,22,1193,1,0,0
2024-11-06 23:43:38,9.0,l Viper18 l,cc438f37-e37d-4394-9ad6-f0a6a2770807,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1322,1332,4,Win,50.52,4056,4191,194,98,96,1.0,1.66,13,0.0,1.0,8.0,1.0,0.0,0.0,6.0,13,5,0,0,4,0,0,15.0,14.0,1760.0,0,7,595,1,0,0
2024-08-16 21:05:29,8.0,l Jordo l,4d7db89f-6001-4d24-9b85-ab5555468c15,Solitude - Ranked,King of the Hill,Ranked Arena,1435,1444,3,Win,60.0,970,861,30,18,12,1.33,1.33,4,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3,1,0,0,2,0,0,5.0,3.0,450.0,0,1,157,1,0,0
2024-08-16 21:09:44,8.0,l Jordo l,14099537-052d-403e-9ead-2dd7e821e5d3,Recharge - Ranked,Slayer,Ranked Arena,1444,1453,1,Win,55.84,4366,3543,197,110,87,1.56,6.33,14,3.0,0.0,10.0,0.0,0.0,0.0,11.0,9,4,0,0,3,0,0,15.0,12.0,1710.0,0,11,510,1,0,0
2024-08-16 21:19:21,8.0,l Jordo l,05db16f8-36fc-435f-b9da-dedb233321f2,Recharge - Ranked,King of the Hill,Ranked Arena,1453,1463,3,Win,55.07,1691,1549,69,38,31,1.25,2.0,5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4,3,0,0,2,0,0,7.0,5.0,680.0,0,4,222,1,0,0
2024-08-16 21:25:09,8.0,l Jordo l,df9a5cfd-543b-431a-9c7d-22ad508a1189,Solitude - Ranked,Slayer,Ranked Arena,1463,1472,2,Win,55.49,3525,3869,164,91,73,1.09,3.33,12,1.0,0.0,8.0,0.0,0.0,0.0,4.0,11,7,0,0,4,0,0,12.0,11.0,1590.0,0,10,454,1,0,0
2024-08-16 21:35:47,8.0,l Jordo l,fab39492-e8d8-4a34-a095-1aeb82241a4b,Streets - Ranked,Oddball,Ranked Arena,1472,1480,2,Win,57.88,9072,7903,349,202,147,1.0,3.33,28,0.0,3.0,19.0,0.0,0.0,0.0,11.0,28,10,0,0,5,0,0,26.0,24.0,3800.0,0,26,942,1,0,0
2024-08-16 21:54:24,8.0,l Jordo l,045c2c1f-516a-4933-880a-b92d450fa045,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1480,1480,6,Left,66.67,370,792,6,4,2,0.0,-3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0.0,3.0,0.0,0,0,141,0,0,0
2024-08-16 21:56:47,8.0,l Jordo l,90342880-e7ab-48e9-9c43-bbb3c469565b,Recharge - Ranked,Slayer,Ranked Arena,1480,1488,4,Win,55.56,4021,4618,198,110,88,0.56,-3.0,9,0.0,1.0,5.0,0.0,0.0,0.0,6.0,16,12,0,0,2,0,0,12.0,12.0,1560.0,0,4,467,1,0,0
2024-08-16 22:06:10,8.0,l Jordo l,67f225a1-470f-406f-b785-4f61012c2682,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1488,1488,5,Left,71.43,690,559,21,15,6,2.0,1.33,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1,1,0,0,2,0,0,2.0,3.0,285.0,0,2,117,0,0,0
2024-08-16 22:08:32,8.0,l Jordo l,32058248-602f-4638-bd2d-c4fe687be80a,Interference,King of the Hill,Ranked Arena,1488,1480,7,Loss,55.78,5120,4680,199,111,88,0.94,0.0,15,4.0,1.0,8.0,0.0,0.0,0.0,4.0,16,3,0,0,2,0,0,16.0,15.0,1765.0,0,9,588,0,1,0
2024-08-16 22:20:06,8.0,l Jordo l,be86e1d3-126a-48dc-81f0-b55a02466dca,Solitude - Ranked,Slayer,Ranked Arena,1480,1488,3,Win,60.95,4019,4076,169,103,66,0.85,0.0,11,1.0,0.0,8.0,0.0,0.0,0.0,9.0,13,6,0,0,2,0,0,12.0,11.0,1490.0,0,11,439,1,0,0
2024-08-16 22:29:17,8.0,l Jordo l,a15d74f3-d7d9-4ded-b54b-207f7234ba68,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1488,1496,1,Win,61.02,9201,7787,354,216,138,1.12,8.0,28,4.0,0.0,19.0,2.0,0.0,0.0,15.0,25,15,0,0,4,0,0,27.0,25.0,4195.0,0,29,1036,1,0,0
2024-08-16 22:48:54,8.0,l Jordo l,e80a1f90-d595-49b8-b9e5-7fdfef7f04df,Aquarius - Ranked,CTF,Ranked Arena,1496,1488,7,Loss,57.65,7287,6406,307,177,130,1.16,7.66,22,6.0,1.0,12.0,0.0,0.0,0.0,11.0,19,14,0,0,5,0,0,20.0,22.0,3195.0,0,19,844,0,1,0
2024-08-16 23:08:03,8.0,l Jordo l,c4c2cf70-ce25-4ef3-8022-814968f524ce,Live Fire - Ranked,Strongholds,Ranked Arena,1488,1480,5,Loss,58.22,5376,5267,213,124,89,0.69,-0.66,11,1.0,0.0,8.0,0.0,0.0,0.0,11.0,16,13,0,0,4,0,0,18.0,17.0,2410.0,0,12,661,0,1,0
2024-08-17 20:45:12,8.0,l Jordo l,511790a9-1e40-4095-af39-2111b97fdbdd,Live Fire - Ranked,Strongholds,Ranked Arena,1480,1489,1,Win,65.02,7379,5609,243,158,85,1.41,11.0,24,1.0,1.0,17.0,3.0,0.0,0.0,13.0,17,12,0,0,7,0,0,19.0,18.0,3580.0,0,22,714,1,0,0
2024-08-17 20:59:37,8.0,l Jordo l,301ec080-e1ce-4cd6-ac86-30895698b8bd,Recharge - Ranked,Slayer,Ranked Arena,1489,1498,1,Win,50.47,4241,4134,214,108,106,1.7,8.33,17,1.0,1.0,12.0,0.0,0.0,0.0,7.0,10,4,0,0,5,0,0,14.0,13.0,1970.0,0,14,511,1,0,0
2024-08-17 21:09:30,8.0,l Jordo l,c1851f41-4543-4b95-8ca0-6d287f0d194d,Solitude - Ranked,King of the Hill,Ranked Arena,1498,1490,5,Loss,60.0,5783,5752,225,135,90,1.0,2.0,17,2.0,0.0,11.0,0.0,0.0,0.0,6.0,17,6,0,0,5,0,0,18.0,17.0,2210.0,0,14,655,0,1,0
2024-08-17 21:23:22,8.0,l Jordo l,c2558d2e-6a3c-4552-a58e-f967aaa3c7aa,Aquarius - Ranked,Slayer,Ranked Arena,1490,1499,2,Win,51.64,3351,3243,244,126,118,2.5,11.0,15,1.0,0.0,11.0,0.0,0.0,0.0,10.0,6,6,0,0,4,0,0,11.0,10.0,1900.0,0,16,400,1,0,0
2024-08-17 21:31:12,8.0,l Jordo l,034bb20f-767b-4c2f-829e-1e0a8011d1a2,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1499,1508,3,Win,57.21,4437,3602,201,115,86,1.33,6.66,16,0.0,0.0,10.0,2.0,0.0,0.0,14.0,12,8,0,0,4,0,0,13.0,13.0,2140.0,0,12,506,1,0,0
2024-08-17 21:41:43,8.0,l Jordo l,1cbce30b-bf4f-479c-b70c-4a0e9e2e3e95,Live Fire - Ranked,Strongholds,Ranked Arena,1508,1517,1,Win,62.11,7093,5931,256,159,97,1.41,12.66,24,1.0,2.0,19.0,0.0,0.0,0.0,15.0,17,17,0,0,5,0,0,20.0,19.0,4000.0,0,24,750,1,0,0
