Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2024-04-02 02:55:57",6,1,"l 0cty l",4737df1c-7c71-467a-aedc-01829d62b3c0,"Streets - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1428,1437,,,,,,,,,,,,,1,1,1,0,,Win,61.01,5612,4204,218,133,85,1.67,10.33,20,1,1,12,0,0,0,1,12,7,0,0,5,0,0,12,11,2360,0,11,454
"2024-04-02 03:05:03",6,1,"l 0cty l",da3ab9b3-33fc-46eb-abec-d126295f9cdc,"Aquarius - Ranked",CTF,"Ranked Arena",CrossPlay,Open,1437,1446,,,,,,,,,,,,,1,1,1,0,,Win,58.25,8679,7742,297,173,124,1.17,7.33,27,3,0,15,0,0,0,2,23,10,0,0,4,0,0,21,21,4335,0,7,850
"2024-04-02 03:20:16",6,1,"l 0cty l",44c710f1-97c6-4025-9b72-6eaafad0d092,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1446,1438,,,,,,,,,,,,,5,1,1,0,,Loss,59.33,5223,6358,209,124,85,0.68,-4.66,15,3,1,9,0,0,0,2,22,7,0,0,2,0,0,17,18,2270,0,2,677
"2024-04-02 03:47:27",6,1,"l 0cty l",eb2da0cd-4ad3-4823-90b8-7b94020ccfea,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1438,1430,,,,,,,,,,,,,5,1,1,0,,Loss,57.55,5198,6700,212,122,90,0.58,-6.66,14,2,1,9,0,0,0,3,24,10,0,0,3,0,0,17,18,2180,0,8,681
"2024-04-04 02:43:26",6,1,"l 0cty l",ad556b83-2f87-4b63-88d4-95cff743be6d,"Aquarius - Ranked",CTF,"Ranked Arena",CrossPlay,Open,1430,1438,,,,,,,,,,,,,3,1,1,0,,Win,57.69,8002,7398,312,180,132,1.14,7.33,25,5,0,14,0,0,0,2,22,13,0,0,3,0,0,19,18,3295,0,14,751
"2024-04-04 02:57:42",6,1,"l 0cty l",5281f31b-2543-4de5-bed6-43cd1b6cf0cd,"Live Fire - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1438,1430,,,,,,,,,,,,,6,1,1,0,,Loss,58,3617,3530,150,87,63,1.00,1.33,12,1,1,9,0,0,0,0,12,4,0,0,2,0,0,12,11,1400,0,2,452
"2024-04-04 03:05:51",6,1,"l 0cty l",e67d94c5-88af-4e3a-b330-3c10f381c73d,"Recharge - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1430,1438,,,,,,,,,,,,,1,1,1,0,,Win,53.64,4829,4459,220,118,102,1.36,8.33,15,2,2,8,0,0,0,3,11,13,0,0,4,0,0,15,14,2405,0,11,564
"2024-04-04 03:17:14",6,1,"l 0cty l",e955ab28-181e-4123-9d13-cd5ca69222b7,"Recharge - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1438,1431,,,,,,,,,,,,,5,1,1,0,,Loss,62.68,8267,7113,284,178,106,1.38,11.66,29,3,3,20,0,0,0,2,21,11,0,0,4,0,0,21,22,3735,0,14,820
"2024-04-04 03:31:44",6,1,"l 0cty l",4a03db82-f04c-44fe-8f29-c686610c11e9,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1431,1422,,,,,,,,,,,,,5,1,1,1,,Loss,56.78,5644,4816,199,113,86,0.67,-3.66,12,1,0,11,1,0,0,1,18,7,0,0,3,0,0,19,19,1905,0,5,768
"2024-04-04 03:47:33",6,1,"l 0cty l",73bdf777-debd-40dc-9743-fb9def8e637e,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1422,1431,,,,,,,,,,,,,1,1,1,0,,Win,51.68,4121,3449,149,77,72,1.56,7.33,14,0,0,6,2,0,0,3,9,7,0,0,4,0,0,11,11,2205,0,14,430
"2024-04-04 03:55:45",6,1,"l 0cty l",356e5f90-7088-4c77-8749-d7da620ff652,"Solitude - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1431,1439,,,,,,,,,,,,,3,1,1,0,,Win,64.08,3760,2885,142,91,51,1.20,4.33,12,0,1,7,0,0,0,1,10,7,0,0,4,0,0,11,10,1560,0,6,404
"2024-04-04 14:31:05",6,1,"l 0cty l",45d019c9-208c-4047-a2aa-a10b8e6aaac6,"Aquarius - Ranked",CTF,"Ranked Arena",CrossPlay,Open,1439,1439,,,,,,,,,,,,,6,1,1,0,,Loss,58.99,7409,6471,317,187,130,0.90,2.66,18,3,0,12,0,0,0,4,20,14,0,0,4,0,0,18,19,3140,0,7,760
"2024-04-04 18:23:03",6,1,"l 0cty l",334a38d3-1ad5-4916-a67f-3caf466a3775,"Recharge - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1439,1439,,,,,,,,,,,,,5,1,0,0,,Left,46.15,731,785,26,12,14,0.50,-1.00,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,3,100,0,1,94
"2024-04-04 18:26:43",6,1,"l 0cty l",a7dbf1d5-4a82-43db-91b7-c97e0cbdc67c,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1439,1447,,,,,,,,,,,,,1,1,1,0,,Win,60.32,5892,5736,252,152,100,1.19,8.00,19,1,0,13,0,0,0,2,16,15,0,0,6,0,0,18,19,3470,0,7,697
"2024-04-04 18:39:31",6,1,"l 0cty l",508a9239-2b49-4877-b1f5-869ecfcb48fb,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1447,1455,,,,,,,,,,,,,2,1,1,0,,Win,61.21,6262,7599,232,142,90,0.96,2.33,22,4,3,11,0,0,0,3,23,10,0,0,4,0,0,19,18,2915,0,14,759
"2024-04-04 18:53:09",6,1,"l 0cty l",c9854468-79ed-4a6f-b984-8a5fed98209f,"Recharge - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1455,1463,,,,,,,,,,,,,4,1,1,0,,Win,56.45,9940,8396,349,197,152,1.29,12.00,31,6,3,19,0,0,0,4,24,15,0,0,6,0,0,25,24,4045,0,15,932
"2024-04-04 19:16:30",6,1,"l 0cty l",96ceb09a-dbbf-470d-ba78-0f452b5317b5,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1463,1470,,,,,,,,,,,,,1,1,1,0,,Win,45.99,2403,3956,137,63,74,0.27,-10.00,4,1,0,2,0,0,0,1,15,3,0,0,1,0,0,12,14,810,0,3,506
"2024-04-04 19:26:01",6,1,"l 0cty l",ebd7c432-33e8-4de2-adee-04aa74b14e8b,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1470,1477,,,,,,,,,,,,,1,1,1,0,,Win,56.95,5241,5491,223,127,96,0.89,1.66,16,1,0,14,0,0,0,2,18,11,0,0,5,0,0,17,18,2845,0,9,678
"2024-04-04 19:38:53",6,1,"l 0cty l",d3f197e8-a9a8-4c99-92e7-49024f0c4ddd,"Recharge - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1477,1469,,,,,,,,,,,,,5,1,1,0,,Loss,53.66,7264,7021,287,154,133,1.05,4.66,22,4,3,9,0,0,0,0,21,11,0,0,3,0,0,19,23,3400,0,10,830
"2024-04-05 12:43:16",6,1,"l 0cty l",db23c270-49f2-404d-b0d5-89da0ced4850,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1469,1476,,,,,,,,,,,,,1,1,1,0,,Win,54.8,7321,6266,281,154,127,1.16,7.66,22,4,2,12,0,0,0,2,19,14,0,0,3,0,0,20,19,3295,0,17,747
"2024-04-05 17:35:10",6,1,"l 0cty l",bbc10554-e1e8-462c-a40c-ff1c904b2958,"Aquarius - Ranked",CTF,"Ranked Arena",CrossPlay,Open,1476,1467,,,,,,,,,,,,,5,1,1,0,,Loss,50.69,4601,6362,217,110,107,0.76,-3.33,16,2,1,9,0,0,0,4,21,5,0,0,4,0,0,16,20,2925,0,4,765
"2024-04-05 21:06:15",6,1,"l 0cty l",dc72f46a-10ce-4bd1-8108-1df20a45e48b,"Aquarius - Ranked",CTF,"Ranked Arena",CrossPlay,Open,1467,1475,,,,,,,,,,,,,4,1,1,0,,Win,56.9,6316,6338,232,132,100,1.17,5.66,21,4,1,13,0,0,0,1,18,8,0,0,3,0,0,16,16,2730,0,6,661
"2024-04-05 21:19:14",6,1,"l 0cty l",476dc339-ea66-4a46-b106-10dc96a629ca,"Solitude - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1475,1466,,,,,,,,,,,,,5,1,1,0,,Loss,54.5,5354,6078,211,115,96,0.86,-2.00,18,3,0,14,0,0,0,0,21,3,0,0,3,0,0,15,17,2425,0,9,624
"2024-04-06 14:45:31",6,1,"l 0cty l",c3bfab54-1299-491a-b3bf-8a40c0911b9a,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1466,1457,,,,,,,,,,,,,6,1,1,0,,Loss,63.75,4339,4630,160,102,58,0.67,-3.00,10,1,0,6,1,0,0,0,15,6,0,1,2,0,0,14,14,1360,0,3,573
"2024-04-06 14:56:37",6,1,"l 0cty l",70a63835-6cb4-430d-9683-bf758a0df2db,"Solitude - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1457,1465,,,,,,,,,,,,,1,1,1,0,,Win,54.03,5132,3995,211,114,97,1.90,11.66,19,2,3,11,0,0,0,1,10,8,0,0,9,0,0,13,12,2310,0,4,488
"2024-04-06 15:05:32",6,1,"l 0cty l",98ceed53-d8d9-4e5b-8a5d-c86591d4def6,"Solitude - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1465,1465,,,,,,,,,,,,,4,1,1,0,,Loss,53.25,5110,5398,231,123,108,0.59,-3.66,10,1,3,6,0,0,0,3,17,10,0,0,2,0,0,15,18,2205,0,5,653
"2024-04-06 15:24:00",6,1,"l 0cty l",100d0181-e2a5-40fe-8a09-edfae95b27b3,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1465,1472,,,,,,,,,,,,,1,1,1,0,,Win,57.54,6306,6047,252,145,107,1.12,6.00,19,3,1,11,1,0,0,0,17,12,0,0,4,0,0,19,18,3275,0,10,759
"2024-04-06 15:37:58",6,1,"l 0cty l",82b62cf1-159a-4cfd-b681-99cd87aa6718,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1472,1479,,,,,,,,,,,,,1,1,1,0,,Win,62.71,5303,5725,177,111,66,1.00,3.00,17,3,0,10,0,0,0,1,17,9,0,0,3,0,0,15,17,2710,0,12,609
"2024-04-06 15:49:28",6,1,"l 0cty l",04ed99ea-6574-42f5-9768-43a9ebf5baf2,"Streets - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1479,1486,,,,,,,,,,,,,3,1,1,0,,Win,61.51,7602,7274,278,171,107,0.96,3.33,26,2,4,13,0,0,0,0,27,13,0,0,5,0,0,23,22,3550,0,23,900
"2024-04-06 16:05:41",6,1,"l 0cty l",7d3ccd2f-153c-4ebe-894e-00184a6e1414,"Solitude - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1486,1477,,,,,,,,,,,,,7,1,1,0,,Loss,47.56,4779,4239,225,107,118,0.86,1.66,12,2,1,6,0,0,0,2,14,11,0,0,3,0,0,13,14,1770,0,9,532
"2024-04-08 01:46:34",6,1,"l 0cty l",c4cf64af-68ae-4b05-a5f5-dbae888043e6,"Aquarius - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1477,1485,,,,,,,,,,,,,2,1,1,0,,Win,60,292,91,10,6,4,1.00,1.33,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,150,0,0,61
"2024-04-08 01:49:18",6,1,"l 0cty l",7120f959-4862-48be-90b4-7397ffdc680c,"Live Fire - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1485,1476,,,,,,,,,,,,,8,1,1,0,,Loss,53.49,3098,3945,129,69,60,0.67,-2.33,8,2,0,2,0,0,0,1,12,5,0,0,2,0,0,12,12,1060,0,4,470
"2024-04-08 01:59:13",6,1,"l 0cty l",fd2fe517-4d4c-4508-9e7f-3769ea57e1b8,"Live Fire - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1476,1483,,,,,,,,,,,,,1,1,1,0,,Win,56.78,4951,5705,199,113,86,0.89,0.33,16,2,0,10,0,0,0,1,18,7,0,0,2,0,0,17,17,2410,0,4,652
"2024-04-08 02:12:26",6,1,"l 0cty l",36e719ed-9dda-4687-8ede-0108b55d526a,"Recharge - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1483,1475,,,,,,,,,,,,,5,1,1,0,,Loss,59.67,5193,5304,181,108,73,1.11,4.00,20,4,1,10,0,0,0,1,18,6,0,0,3,0,0,17,18,2810,0,4,687
"2024-04-08 02:28:58",6,1,"l 0cty l",ad4f527b-d308-4229-b8b1-6c81ab810401,"Solitude - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1475,1466,,,,,,,,,,,,,5,1,1,0,,Loss,51.69,5144,6065,236,122,114,0.79,0.00,15,3,0,9,0,0,0,2,19,12,0,0,4,0,0,18,19,2595,0,4,715
"2024-04-08 02:42:56",6,1,"l 0cty l",14341a3e-630b-435a-bb30-335f3d700b48,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1466,1474,,,,,,,,,,,,,2,1,1,0,,Win,52.91,4575,4785,189,100,89,1.17,4.00,14,3,0,9,0,0,0,3,12,6,0,0,3,0,0,14,15,2230,0,4,548
"2024-04-08 02:53:23",6,1,"l 0cty l",09aeee1e-3697-42d4-ad62-82bcab99be85,"Live Fire - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1474,1482,,,,,,,,,,,,,1,1,1,0,,Win,60.22,4933,4350,186,112,74,1.07,3.00,16,0,0,10,0,0,0,1,15,6,0,0,4,0,0,12,11,1910,0,12,448
"2024-04-08 03:02:00",6,1,"l 0cty l",b5e3b502-613e-4a3d-af6f-9d3c8849b7f0,"Live Fire - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1482,1489,,,,,,,,,,,,,1,1,1,0,,Win,59.57,8131,7586,282,168,114,1.04,5.33,26,6,0,14,0,0,0,1,25,13,0,0,3,0,0,22,21,3935,0,10,818
"2024-04-09 01:24:25",6,1,"l 0cty l",b285b3c4-5fd0-4b5d-8184-3743fc0c257c,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1489,1497,,,,,,,,,,,,,3,1,1,0,,Win,51.16,5680,6877,258,132,126,1.31,9.00,21,4,1,14,1,0,0,4,16,12,0,0,4,0,0,18,18,3020,0,9,735
"2024-04-09 01:38:03",6,1,"l 0cty l",8cd2bb25-5b40-4283-9208-1d7a9931f92f,"Aquarius - Ranked",CTF,"Ranked Arena",CrossPlay,Open,1497,1504,,,,,,,,,,,,,1,1,1,0,,Win,56.38,5994,6697,243,137,106,0.78,-2.33,18,3,1,10,0,0,0,0,23,8,0,0,3,0,0,18,19,2700,0,11,747
"2024-04-09 01:52:39",6,1,"l 0cty l",32a682d0-ef8c-42da-bea2-afe877be97bc,"Solitude - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1504,1500,,,,,,,,,,,,,5,1,1,0,,Loss,57.95,4384,3748,176,102,74,1.55,8.00,17,2,0,10,0,0,0,4,11,6,0,0,5,0,0,10,11,2040,0,12,427
"2024-04-09 02:00:52",6,1,"l 0cty l",e0238b2b-3069-40e2-8716-ede991b8c293,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1500,1500,,,,,,,,,,,,,5,1,1,0,,Loss,55.6,7001,8416,250,139,111,0.89,2.33,24,2,0,15,0,0,0,7,27,16,0,0,3,0,0,18,24,3645,0,14,834
"2024-04-09 02:15:48",6,1,"l 0cty l",6da7f1ee-885d-400e-9f0a-94c78642f668,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1500,1500,,,,,,,,,,,,,5,1,1,0,,Loss,55.77,7680,7489,312,174,138,0.96,2.33,22,1,1,16,4,0,0,4,23,10,0,0,3,0,0,23,25,3100,0,16,963
"2024-04-09 02:32:44",6,1,"l 0cty l",4b4b4ade-0682-4a57-b187-46443f4082bc,"Solitude - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1500,1507,,,,,,,,,,,,,4,1,1,0,,Win,56.35,2988,3646,126,71,55,0.67,-0.66,8,0,1,6,0,0,0,1,12,10,0,0,2,0,0,11,10,1310,0,6,405
"2024-04-09 02:40:58",6,1,"l 0cty l",f45e0481-7f6e-4836-a313-dabf1f5853dc,"Live Fire - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1507,1498,,,,,,,,,,,,,5,1,1,0,,Loss,49.38,3778,4947,160,79,81,0.72,-4.66,13,2,0,7,0,0,0,1,18,1,0,0,4,0,0,15,16,1785,0,7,613
"2024-04-09 02:51:47",6,1,"l 0cty l",73ca1dee-f563-4edc-969e-c0480f041fb2,"Recharge - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1498,1505,,,,,,,,,,,,,1,1,1,0,,Win,55.14,5514,5626,214,118,96,1.00,2.66,16,3,0,9,0,0,0,1,16,8,0,0,4,0,0,16,15,2160,0,2,597
"2024-04-09 16:16:15",6,1,"l 0cty l",93995a88-a1fe-4b68-b134-4868d9e4dbdb,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,42
"2024-04-09 16:18:21",6,1,"l 0cty l",8205c5ea-d32a-40d6-9df2-b65a9c67fadc,"Aquarius - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,88
"2024-04-09 18:41:07",6,1,"l 0cty l",2f594ed7-12ff-4000-82b0-f394fbd6fc4a,"Live Fire - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1505,1500,,,,,,,,,,,,,5,1,1,0,,Loss,58.7,5163,5311,184,108,76,0.67,-2.00,12,1,1,8,0,0,0,1,18,12,0,0,3,0,0,14,16,2110,0,8,591
"2024-04-09 18:52:58",6,1,"l 0cty l",976326e2-9bc1-432e-9894-97f58ad66452,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1500,1506,,,,,,,,,,,,,3,1,1,0,,Win,61.69,7853,5825,248,153,95,0.90,1.33,18,4,1,8,0,0,0,3,20,10,0,0,3,0,0,19,18,2405,0,7,759
"2024-04-09 19:06:45",6,1,"l 0cty l",17d65712-688d-4599-b796-fde615ade2ed,"Aquarius - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1506,1500,,,,,,,,,,,,,5,1,1,0,,Loss,58.19,4871,4584,177,103,74,1.07,2.00,15,4,2,6,0,0,0,2,14,3,0,0,3,0,0,11,11,1670,0,7,422
"2024-04-09 19:15:07",6,1,"l 0cty l",fc1d8ed2-17da-4d5c-be29-dde860db1650,"Streets - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1500,1507,,,,,,,,,,,,,3,1,1,0,,Win,62.4,6606,7211,250,156,94,1.16,7.33,22,2,1,11,0,0,0,4,19,13,0,0,4,0,0,22,20,3045,0,10,793
"2024-04-09 19:30:43",6,1,"l 0cty l",43841923-7356-4a5a-a8fb-a8422d43ff12,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1507,1514,,,,,,,,,,,,,1,1,1,0,,Win,54.85,6953,5930,237,130,107,1.87,14.66,28,4,3,17,0,0,0,4,15,5,0,0,10,0,0,18,18,3815,0,15,680
"2024-04-10 14:21:28",6,1,"l 0cty l",c54b6ec9-9eb9-4f08-a86f-540af1084b43,"Live Fire - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1514,1520,,,,,,,,,,,,,4,1,1,0,,Win,58.98,10953,10888,412,243,169,0.84,0.00,27,3,2,14,1,0,0,3,32,15,0,0,5,0,0,34,33,3650,0,14,1276
"2024-04-10 14:48:28",6,1,"l 0cty l",efff45ac-9b5f-4bb6-8918-6028a5eeaa0c,"Argyle - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1520,1520,,,,,,,,,,,,,5,1,0,0,,Left,59,2773,3645,100,59,41,0.67,-3.66,8,1,0,6,0,0,0,2,12,1,0,0,5,0,0,9,11,1045,0,4,416
"2024-04-10 14:55:58",6,1,"l 0cty l",4a9b7555-08d6-48f4-85fd-93dd09cae432,"Recharge - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1520,1505,,,,,,,,,,,,,5,1,0,0,,Left,57.78,2096,2222,90,52,38,0.83,0.33,5,2,0,2,0,0,0,2,6,4,0,0,2,0,0,6,8,895,0,2,304
"2024-04-10 15:47:41",6,1,"l 0cty l",33a51080-7958-446e-bc87-f208992c0bb3,"Live Fire - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1505,1511,,,,,,,,,,,,,3,1,1,0,,Win,43.75,3884,3158,160,70,90,1.33,5.00,12,3,0,8,0,0,0,2,9,6,0,0,4,0,0,12,11,1520,0,2,443
"2024-04-10 15:56:30",6,1,"l 0cty l",c1435f3b-09a7-4eff-b79c-ac795afa5672,"Recharge - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1511,1517,,,,,,,,,,,,,2,1,1,0,,Win,64.42,8078,7359,267,172,95,1.09,5.66,25,4,2,13,0,0,0,3,23,11,0,0,9,0,0,26,24,3675,0,10,942
"2024-04-10 16:16:47",6,1,"l 0cty l",94eac51f-344c-4ed7-b0f0-4d28595b0b6c,"Streets - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1517,1517,,,,,,,,,,,,,5,1,0,0,,Left,53.42,2196,2294,73,39,34,0.44,-3.66,4,0,1,3,0,0,0,1,9,4,0,0,2,0,0,6,8,620,0,3,309
"2024-04-10 16:22:24",6,1,"l 0cty l",d8bc8570-3f38-4ffb-a62a-955485bbdb01,"Empyrean - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1517,1502,,,,,,,,,,,,,8,1,0,0,,Left,62.37,2338,3390,93,58,35,0.25,-8.33,3,2,0,1,0,0,0,2,12,2,0,0,1,0,0,8,10,445,0,0,389
"2024-04-10 18:27:04",6,1,"l 0cty l",38b87ac4-9da0-460e-98c8-4969a64e39f4,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1502,1493,,,,,,,,,,,,,6,1,1,0,,Loss,58.49,5351,5726,212,124,88,0.88,0.66,15,0,0,11,2,0,0,1,17,8,0,0,2,0,0,16,19,2200,0,7,716
"2024-04-11 01:42:42",6,1,"l 0cty l",2591a1a5-2a97-4e1e-ac94-add2e7eabce2,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1493,1500,,,,,,,,,,,,,1,1,1,0,,Win,51.27,6155,6194,275,141,134,1.00,3.00,18,4,0,12,0,0,0,3,18,9,0,0,4,0,0,18,20,2680,0,4,742
"2024-04-11 01:55:52",6,1,"l 0cty l",21bd297c-b56e-4b79-9ee2-5a4dc81f9798,"Streets - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1500,1506,,,,,,,,,,,,,1,1,1,0,,Win,60.36,7633,7973,275,166,109,0.86,1.33,24,3,0,16,0,0,0,11,28,16,0,0,3,0,0,24,24,3885,0,9,913
"2024-04-11 02:12:24",6,1,"l 0cty l",b493268f-7192-434c-8d6e-dc4738ce19fb,"Live Fire - Ranked",Strongholds,"Ranked Arena",CrossPlay,Open,1506,1512,,,,,,,,,,,,,1,1,1,0,,Win,52.89,5600,6548,242,128,114,0.64,-5.00,14,2,0,9,0,0,0,3,22,9,0,0,3,0,0,20,19,2555,0,6,744
"2024-04-11 02:25:58",6,1,"l 0cty l",89bd58e4-46d9-4d68-908b-15f4ac5be13c,"Live Fire - Ranked",Oddball,"Ranked Arena",CrossPlay,Open,1512,1518,,,,,,,,,,,,,1,1,1,0,,Win,55.56,8365,8854,333,185,148,0.71,-3.00,20,6,2,6,1,0,0,6,28,15,0,0,2,0,0,28,28,3810,0,7,1076
"2024-04-11 02:46:02",6,1,"l 0cty l",e531dc70-692a-405f-908d-7d41ed2e8e40,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1518,1524,,,,,,,,,,,,,2,1,1,0,,Win,53.85,4521,3284,169,91,78,1.63,8.00,13,1,0,10,1,0,0,3,8,9,0,0,4,0,0,10,11,2130,0,10,411
"2024-04-11 02:53:31",6,1,"l 0cty l",cd1b3ee9-b554-44e2-861f-20c616d31c83,"Streets - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1524,1530,,,,,,,,,,,,,1,1,1,0,,Win,52.94,4434,3804,170,90,80,1.17,4.66,14,3,1,8,0,0,0,4,12,8,0,0,2,0,0,12,11,1840,0,6,447
"2024-04-11 03:03:13",6,1,"l 0cty l",6388b246-6f3d-4da4-8bb1-019736fcc1e2,"Forbidden - Ranked","CTF 3 Captures","Ranked Arena",CrossPlay,Open,1530,1520,,,,,,,,,,,,,5,1,1,0,,Loss,54.27,4660,5878,199,108,91,0.89,0.33,16,3,0,5,0,0,0,0,18,7,0,1,4,0,0,17,20,1925,0,4,759
"2024-04-11 03:17:03",6,1,"l 0cty l",d7793c60-87e9-474c-af9f-59e52307c8ff,"Live Fire - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1520,1526,,,,,,,,,,,,,4,1,1,0,,Win,58.62,3742,3322,145,85,60,0.82,0.33,9,1,0,6,0,0,0,0,11,7,0,0,2,0,0,11,11,1250,0,8,428
"2024-04-11 03:26:07",6,1,"l 0cty l",ada37b0a-9170-46f4-bd91-43b34b5391a2,"Live Fire - Ranked","King of the Hill","Ranked Arena",CrossPlay,Open,1526,1516,,,,,,,,,,,,,5,1,1,0,,Loss,62.02,7776,7948,258,160,98,0.68,-5.00,19,2,0,12,0,0,0,3,28,12,0,0,3,0,0,20,24,3080,0,5,864
"2024-04-12 02:17:57",6,1,"l 0cty l",6955b2d4-b84c-4ebc-a527-ddc26889a9bb,"Live Fire - Ranked",Slayer,"Ranked Arena",CrossPlay,Open,1516,1522,,,,,,,,,,,,,2,1,1,0,,Win,53.19,3977,3984,141,75,66,1.00,1.33,13,3,1,7,0,0,0,3,13,4,0,0,3,0,0,12,11,1530,0,5,449
"2024-04-12 02:27:06",6,1,"l 0cty l",d47f22c9-1a6c-4c85-92a4-704edb1a040d,"Aquarius - Ranked",CTF,"Ranked Arena",CrossPlay,Open,1522,1528,,,,,,,,,,,,,1,1,1,1,,Win,52.19,5305,6625,228,119,109,0.88,1.33,15,1,1,10,0,0,0,10,17,10,0,0,3,0,0,18,19,2935,0,11,747
